dx,dxname,dxshort,edcnnpa,edcnpa,epct,noner,alcohol,drug,injury,psych,unc
V072,PROPHYLACT IMMUNOTHERAPY,PROPHYLACT IMMUNOTHERAPY,0,0,0,0,0,0,0,0,1
V0731,PROPHYLAC FLUORIDE ADMIN,PROPHYLAC FLUORIDE ADMIN,0,0,0,0,0,0,0,0,1
V0739,OTHER PROPHYLAC CHEMOTHR,OTHER PROPHYLAC CHEMOTHR,0,0,0,0,0,0,0,0,1
V074,HORMONE REPLACE POSTMENO,HORMONE REPLACE POSTMENO,0,0,0,0,0,0,0,0,1
V078,PROPHYLACTIC MEASURE NEC,PROPHYLACTIC MEASURE NEC,0,0,0,0,0,0,0,0,1
V079,PROPHYLACTIC MEASURE NOS,PROPHYLACTIC MEASURE NOS,0,0,0,0,0,0,0,0,1
V08,ASYMP HIV INFECTN STATUS,ASYMP HIV INFECTN STATUS,0,0,0,0,0,0,0,0,1
V090,INF MCRG RSTN PNCLLINS,INF MCRG RSTN PNCLLINS,0,0,0,0,0,0,0,0,1
V091,INF MCRG RSTN B-LACTAM,INF MCRG RSTN B-LACTAM,0,0,0,0,0,0,0,0,1
V092,INF MCRG RSTN MACROLIDES,INF MCRG RSTN MACROLIDES,0,0,0,0,0,0,0,0,1
V093,INF MCRG RSTN TTRCYCLN,INF MCRG RSTN TTRCYCLN,0,0,0,0,0,0,0,0,1
V094,INF MCRG RSTN AMNGLCSDS,INF MCRG RSTN AMNGLCSDS,0,0,0,0,0,0,0,0,1
V0950,INF MCR RST QN FLR NT ML,INF MCR RST QN FLR NT ML,0,0,0,0,0,0,0,0,1
V0951,INF MCRG RSTN QN FLRQ ML,INF MCRG RSTN QN FLRQ ML,0,0,0,0,0,0,0,0,1
V096,INF MCRG RSTN SULFNMIDES,INF MCRG RSTN SULFNMIDES,0,0,0,0,0,0,0,0,1
V0970,INF MCR RST OTH AG NT ML,INF MCR RST OTH AG NT ML,0,0,0,0,0,0,0,0,1
V0971,INF MCRG RSTN OTH AG MLT,INF MCRG RSTN OTH AG MLT,0,0,0,0,0,0,0,0,1
V0980,INF MCR RST OT DRG NT ML,INF MCR RST OT DRG NT ML,0,0,0,0,0,0,0,0,1
V0981,INF MCRG RSTN OTH DRG ML,INF MCRG RSTN OTH DRG ML,0,0,0,0,0,0,0,0,1
V0990,INFC MCRG DRGRST NT MULT,INFC MCRG DRGRST NT MULT,0,0,0,0,0,0,0,0,1
V0991,INFC MCRG DRGRST MULT,INFC MCRG DRGRST MULT,0,0,0,0,0,0,0,0,1
V1000,HX OF GI MALIGNANCY NOS,HX OF GI MALIGNANCY NOS,0,0,0,0,0,0,0,0,1
V1001,HX OF TONGUE MALIGNANCY,HX OF TONGUE MALIGNANCY,0,0,0,0,0,0,0,0,1
V1002,HX-ORAL/PHARYNX MALG NEC,HX-ORAL/PHARYNX MALG NEC,0,0,0,0,0,0,0,0,1
V1003,HX-ESOPHAGEAL MALIGNANCY,HX-ESOPHAGEAL MALIGNANCY,0,0,0,0,0,0,0,0,1
V1004,HX OF GASTRIC MALIGNANCY,HX OF GASTRIC MALIGNANCY,0,0,0,0,0,0,0,0,1
V1005,HX OF COLONIC MALIGNANCY,HX OF COLONIC MALIGNANCY,0,0,0,0,0,0,0,0,1
V1006,HX-RECTAL & ANAL MALIGN,HX-RECTAL & ANAL MALIGN,0,0,0,0,0,0,0,0,1
V1007,HX OF LIVER MALIGNANCY,HX OF LIVER MALIGNANCY,0,0,0,0,0,0,0,0,1
V1009,HX OF GI MALIGNANCY NEC,HX OF GI MALIGNANCY NEC,0,0,0,0,0,0,0,0,1
V1011,HX-BRONCHOGENIC MALIGNAN,HX-BRONCHOGENIC MALIGNAN,0,0,0,0,0,0,0,0,1
V1012,HX-TRACHEAL MALIGNANCY,HX-TRACHEAL MALIGNANCY,0,0,0,0,0,0,0,0,1
V1020,HX-RESP ORG MALIGNAN NOS,HX-RESP ORG MALIGNAN NOS,0,0,0,0,0,0,0,0,1
V1021,HX-LARYNGEAL MALIGNANCY,HX-LARYNGEAL MALIGNANCY,0,0,0,0,0,0,0,0,1
V1022,HX-NOSE/EAR/SINUS MALIG,HX-NOSE/EAR/SINUS MALIG,0,0,0,0,0,0,0,0,1
V1029,HX-INTRATHORACIC MAL NEC,HX-INTRATHORACIC MAL NEC,0,0,0,0,0,0,0,0,1
V103,HX OF BREAST MALIGNANCY,HX OF BREAST MALIGNANCY,0,0,0,0,0,0,0,0,1
V1040,HX-FEMALE GENIT MALG NOS,HX-FEMALE GENIT MALG NOS,0,0,0,0,0,0,0,0,1
V1041,HX-CERVICAL MALIGNANCY,HX-CERVICAL MALIGNANCY,0,0,0,0,0,0,0,0,1
V1042,HX-UTERUS MALIGNANCY NEC,HX-UTERUS MALIGNANCY NEC,0,0,0,0,0,0,0,0,1
V1043,HX OF OVARIAN MALIGNANCY,HX OF OVARIAN MALIGNANCY,0,0,0,0,0,0,0,0,1
V1044,HX-FEMALE GENIT MALG NEC,HX-FEMALE GENIT MALG NEC,0,0,0,0,0,0,0,0,1
V1045,HX-MALE GENIT MALIG NOS,HX-MALE GENIT MALIG NOS,0,0,0,0,0,0,0,0,1
V1046,HX-PROSTATIC MALIGNANCY,HX-PROSTATIC MALIGNANCY,0,0,0,0,0,0,0,0,1
V1047,HX-TESTICULAR MALIGNANCY,HX-TESTICULAR MALIGNANCY,0,0,0,0,0,0,0,0,1
V1048,HX-EPIDIDYMIS MALIGNANCY,HX-EPIDIDYMIS MALIGNANCY,0,0,0,0,0,0,0,0,1
V1049,HX-MALE GENIT MALIG NEC,HX-MALE GENIT MALIG NEC,0,0,0,0,0,0,0,0,1
V1050,HX-URINARY MALIGNAN NOS,HX-URINARY MALIGNAN NOS,0,0,0,0,0,0,0,0,1
V1051,HX OF BLADDER MALIGNANCY,HX OF BLADDER MALIGNANCY,0,0,0,0,0,0,0,0,1
V1052,HX OF KIDNEY MALIGNANCY,HX OF KIDNEY MALIGNANCY,0,0,0,0,0,0,0,0,1
V1053,HX MALIG RENAL PELVIS,HX MALIG RENAL PELVIS,0,0,0,0,0,0,0,0,1
V1059,HX-URINARY MALIGNAN NEC,HX-URINARY MALIGNAN NEC,0,0,0,0,0,0,0,0,1
V1060,HX OF LEUKEMIA NOS,HX OF LEUKEMIA NOS,0,0,0,0,0,0,0,0,1
V1061,HX OF LYMPHOID LEUKEMIA,HX OF LYMPHOID LEUKEMIA,0,0,0,0,0,0,0,0,1
V1062,HX OF MYELOID LEUKEMIA,HX OF MYELOID LEUKEMIA,0,0,0,0,0,0,0,0,1
V1063,HX OF MONOCYTIC LEUKEMIA,HX OF MONOCYTIC LEUKEMIA,0,0,0,0,0,0,0,0,1
V1069,HX OF LEUKEMIA NEC,HX OF LEUKEMIA NEC,0,0,0,0,0,0,0,0,1
V1071,HX-LYMPHOSARCOMA,HX-LYMPHOSARCOMA,0,0,0,0,0,0,0,0,1
V1072,HX-HODGKIN'S DISEASE,HX-HODGKIN'S DISEASE,0,0,0,0,0,0,0,0,1
V1079,HX-LYMPHATIC MALIGN NEC,HX-LYMPHATIC MALIGN NEC,0,0,0,0,0,0,0,0,1
V1081,HX OF BONE MALIGNANCY,HX OF BONE MALIGNANCY,0,0,0,0,0,0,0,0,1
V1082,HX-MALIG SKIN MELANOMA,HX-MALIG SKIN MELANOMA,0,0,0,0,0,0,0,0,1
V1083,HX-SKIN MALIGNANCY NEC,HX-SKIN MALIGNANCY NEC,0,0,0,0,0,0,0,0,1
V1084,HX OF EYE MALIGNANCY,HX OF EYE MALIGNANCY,0,0,0,0,0,0,0,0,1
V1085,HX OF BRAIN MALIGNANCY,HX OF BRAIN MALIGNANCY,0,0,0,0,0,0,0,0,1
V1086,HX-MALIGN NERVE SYST NEC,HX-MALIGN NERVE SYST NEC,0,0,0,0,0,0,0,0,1
V1087,HX OF THYROID MALIGNANCY,HX OF THYROID MALIGNANCY,0,0,0,0,0,0,0,0,1
V1088,HX-ENDOCRINE MALIGN NEC,HX-ENDOCRINE MALIGN NEC,0,0,0,0,0,0,0,0,1
V1089,HX OF MALIGNANCY NEC,HX OF MALIGNANCY NEC,0,0,0,0,0,0,0,0,1
V109,HX OF MALIGNANCY NOS,HX OF MALIGNANCY NOS,0,0,0,0,0,0,0,0,1
V110,HX OF SCHIZOPHRENIA,HX OF SCHIZOPHRENIA,0,0,0,0,0,0,0,0,1
V111,HX OF AFFECTIVE DISORDER,HX OF AFFECTIVE DISORDER,0,0,0,0,0,0,0,0,1
V112,HX OF NEUROSIS,HX OF NEUROSIS,0,0,0,0,0,0,0,0,1
V113,HX OF ALCOHOLISM,HX OF ALCOHOLISM,0,0,0,0,0,0,0,0,1
V118,HX-MENTAL DISORDER NEC,HX-MENTAL DISORDER NEC,0,0,0,0,0,0,0,0,1
V119,HX-MENTAL DISORDER NOS,HX-MENTAL DISORDER NOS,0,0,0,0,0,0,0,0,1
V1200,PRSNL HST UNSP NFCT PRST,PRSNL HST UNSP NFCT PRST,0,0,0,0,0,0,0,0,1
V1201,PRSNL HST TUBERCULOSIS,PRSNL HST TUBERCULOSIS,0,0,0,0,0,0,0,0,1
V1202,PRSNL HST POLIOMYELITIS,PRSNL HST POLIOMYELITIS,0,0,0,0,0,0,0,0,1
V1203,PERSONAL HISTRY MALARIA,PERSONAL HISTRY MALARIA,0,0,0,0,0,0,0,0,1
V1209,PRSNL HST OTH NFCT PARST,PRSNL HST OTH NFCT PARST,0,0,0,0,0,0,0,0,1
V121,HX-NUTRITION DEFICIENCY,HX-NUTRITION DEFICIENCY,0,0,0,0,0,0,0,0,1
V122,HX-ENDOCR/META/IMMUN DIS,HX-ENDOCR/META/IMMUN DIS,0,0,0,0,0,0,0,0,1
V123,HX-BLOOD DISEASES,HX-BLOOD DISEASES,0,0,0,0,0,0,0,0,1
V1240,HX NERV SYS/SNSE ORG NOS,HX NERV SYS/SNSE ORG NOS,0,0,0,0,0,0,0,0,1
V1241,HX BENIGN NEOPLASM BRAIN,HX BENIGN NEOPLASM BRAIN,0,0,0,0,0,0,0,0,1
V1242,PERSONL HX INFECTION CNS,PERSONL HX INFECTION CNS,0,0,0,0,0,0,0,0,1
V1249,HX NERV SYS/SNSE ORG NEC,HX NERV SYS/SNSE ORG NEC,0,0,0,0,0,0,0,0,1
V1250,HX-CIRCULATORY DIS NOS,HX-CIRCULATORY DIS NOS,0,0,0,0,0,0,0,0,1
V1251,HX-VEN THROMBOSIS/EMBOLS,HX-VEN THROMBOSIS/EMBOLS,0,0,0,0,0,0,0,0,1
V1252,HX-THROMBOPHLEBITIS,HX-THROMBOPHLEBITIS,0,0,0,0,0,0,0,0,1
V1259,HX-CIRCULATORY DIS NEC,HX-CIRCULATORY DIS NEC,0,0,0,0,0,0,0,0,1
V1260,HX RESP SYSTEM DIS NOS,HX RESP SYSTEM DIS NOS,0,0,0,0,0,0,0,0,1
V1261,PRSNL HX RECUR PNEUMONIA,PRSNL HX RECUR PNEUMONIA,0,0,0,0,0,0,0,0,1
V1269,HX RESP SYSTEM DIS NEC,HX RESP SYSTEM DIS NEC,0,0,0,0,0,0,0,0,1
V1270,PRSNL HST UNSPC DGSTV DS,PRSNL HST UNSPC DGSTV DS,0,0,0,0,0,0,0,0,1
V1271,PRSNL HST PEPTIC ULCR DS,PRSNL HST PEPTIC ULCR DS,0,0,0,0,0,0,0,0,1
V1272,PRSNL HST COLONIC POLYPS,PRSNL HST COLONIC POLYPS,0,0,0,0,0,0,0,0,1
V1279,PRSNL HST OT SPF DGST DS,PRSNL HST OT SPF DGST DS,0,0,0,0,0,0,0,0,1
V1300,PRSNL HST URNR DSRD UNSP,PRSNL HST URNR DSRD UNSP,0,0,0,0,0,0,0,0,1
V1301,PRSNL HST URNR DSRD CALC,PRSNL HST URNR DSRD CALC,0,0,0,0,0,0,0,0,1
V1302,PERSONAL HISTORY UTI,PERSONAL HISTORY UTI,0,0,0,0,0,0,0,0,1
V1303,PERSONL HX NEPHROTIC SYN,PERSONL HX NEPHROTIC SYN,0,0,0,0,0,0,0,0,1
V1309,PRSN HST OT SPF URN DSRD,PRSN HST OT SPF URN DSRD,0,0,0,0,0,0,0,0,1
V131,HX-TROPHOBLASTIC DISEASE,HX-TROPHOBLASTIC DISEASE,0,0,0,0,0,0,0,0,1
V1321,HISTORY-PRE-TERM LABOR,HISTORY-PRE-TERM LABOR,0,0,0,0,0,0,0,0,1
V1329,HX-GENITAL/OBS DIS NEC,HX-GENITAL/OBS DIS NEC,0,0,0,0,0,0,0,0,1
V133,HX-SKIN/SUBCUTAN TIS DIS,HX-SKIN/SUBCUTAN TIS DIS,0,0,0,0,0,0,0,0,1
V134,HX OF ARTHRITIS,HX OF ARTHRITIS,0,0,0,0,0,0,0,0,1
V135,HX-MUSCULOSKELET DIS NEC,HX-MUSCULOSKELET DIS NEC,0,0,0,0,0,0,0,0,1
V1361,HX-HYPOSPADIUS,HX-HYPOSPADIUS,0,0,0,0,0,0,0,0,1
V1369,HX-CONGENITAL MALFOR NEC,HX-CONGENITAL MALFOR NEC,0,0,0,0,0,0,0,0,1
V137,HX-PERINATAL PROBLEMS,HX-PERINATAL PROBLEMS,0,0,0,0,0,0,0,0,1
V138,HX OF DISEASES NEC,HX OF DISEASES NEC,0,0,0,0,0,0,0,0,1
V139,HX OF DISEASE NOS,HX OF DISEASE NOS,0,0,0,0,0,0,0,0,1
V140,HX-PENICILLIN ALLERGY,HX-PENICILLIN ALLERGY,0,0,0,0,0,0,0,0,1
V141,HX-ANTIBIOT ALLERGY NEC,HX-ANTIBIOT ALLERGY NEC,0,0,0,0,0,0,0,0,1
V142,HX-SULFONAMIDES ALLERGY,HX-SULFONAMIDES ALLERGY,0,0,0,0,0,0,0,0,1
V143,HX-ANTI-INFECT ALLERGY,HX-ANTI-INFECT ALLERGY,0,0,0,0,0,0,0,0,1
V144,HX-ANESTHETIC ALLERGY,HX-ANESTHETIC ALLERGY,0,0,0,0,0,0,0,0,1
V145,HX-NARCOTIC ALLERGY,HX-NARCOTIC ALLERGY,0,0,0,0,0,0,0,0,1
V146,HX-ANALGESIC ALLERGY,HX-ANALGESIC ALLERGY,0,0,0,0,0,0,0,0,1
V147,HX-VACCINE ALLERGY,HX-VACCINE ALLERGY,0,0,0,0,0,0,0,0,1
V148,HX-DRUG ALLERGY NEC,HX-DRUG ALLERGY NEC,0,0,0,0,0,0,0,0,1
V149,HX-DRUG ALLERGY NOS,HX-DRUG ALLERGY NOS,0,0,0,0,0,0,0,0,1
V1501,HX-PEANUT ALLERGY,HX-PEANUT ALLERGY,0,0,0,0,0,0,0,0,1
V1502,HX-MILK PROD ALLERGY,HX-MILK PROD ALLERGY,0,0,0,0,0,0,0,0,1
V1503,HX-EGGS ALLERGY,HX-EGGS ALLERGY,0,0,0,0,0,0,0,0,1
V1504,HX-SEAFOOD ALLERGY,HX-SEAFOOD ALLERGY,0,0,0,0,0,0,0,0,1
V1505,HX-OTHER FOOD ALLERGY,HX-OTHER FOOD ALLERGY,0,0,0,0,0,0,0,0,1
V1506,HX-INSECTS ALLERGY,HX-INSECTS ALLERGY,0,0,0,0,0,0,0,0,1
V1507,HX-LATEX ALLERGY,HX-LATEX ALLERGY,0,0,0,0,0,0,0,0,1
V1508,HX-RADIOGRPHC DYE ALLRGY,HX-RADIOGRPHC DYE ALLRGY,0,0,0,0,0,0,0,0,1
V1509,HX-ALLERGY NEC,HX-ALLERGY NEC,0,0,0,0,0,0,0,0,1
V151,HX-MAJOR CARDIOVASC SURG,HX-MAJOR CARDIOVASC SURG,0,0,0,0,0,0,0,0,1
V152,HX-MAJOR ORGAN SURG NEC,HX-MAJOR ORGAN SURG NEC,0,0,0,0,0,0,0,0,1
V153,HX OF IRRADIATION,HX OF IRRADIATION,0,0,0,0,0,0,0,0,1
V1541,HX OF PHYSICAL ABUSE,HX OF PHYSICAL ABUSE,0,0,0,0,0,0,0,0,1
V1542,HX OF EMOTIONAL ABUSE,HX OF EMOTIONAL ABUSE,0,0,0,0,0,0,0,0,1
V1549,PSYCHOLOGICAL TRAUMA NEC,PSYCHOLOGICAL TRAUMA NEC,0,0,0,0,0,0,0,0,1
V155,HX OF INJURY,HX OF INJURY,0,0,0,0,0,0,0,0,1
V156,HX OF POISONING,HX OF POISONING,0,0,0,0,0,0,0,0,1
V157,HX OF CONTRACEPTION,HX OF CONTRACEPTION,0,0,0,0,0,0,0,0,1
V1581,HX OF PAST NONCOMPLIANCE,HX OF PAST NONCOMPLIANCE,0,0,0,0,0,0,0,0,1
V1582,HISTORY OF TOBACCO USE,HISTORY OF TOBACCO USE,0,0,0,0,0,0,0,0,1
V1584,HX-EXPOSURE ASBESTOS,HX-EXPOSURE ASBESTOS,0,0,0,0,0,0,0,0,1
V1585,HX-EXPS HAZRD BODY FLUID,HX-EXPS HAZRD BODY FLUID,0,0,0,0,0,0,0,0,1
V1586,HX-EXPOSURE TO LEAD,HX-EXPOSURE TO LEAD,0,0,0,0,0,0,0,0,1
V1587,HX OF ECMO,HX OF ECMO,0,0,0,0,0,0,0,0,1
V1588,PERSONAL HISTORY OF FALL,PERSONAL HISTORY OF FALL,0,0,0,0,0,0,0,0,1
V1589,HX-HEALTH HAZARDS NEC,HX-HEALTH HAZARDS NEC,0,0,0,0,0,0,0,0,1
V159,HX-HEALTH HAZARD NOS,HX-HEALTH HAZARD NOS,0,0,0,0,0,0,0,0,1
V160,FAMILY HX-GI MALIGNANCY,FAMILY HX-GI MALIGNANCY,0,0,0,0,0,0,0,0,1
V161,FM HX-TRACH/BRONCHOG MAL,FM HX-TRACH/BRONCHOG MAL,0,0,0,0,0,0,0,0,1
V162,FAM HX-INTRATHORACIC MAL,FAM HX-INTRATHORACIC MAL,0,0,0,0,0,0,0,0,1
V163,FAMILY HX-BREAST MALIG,FAMILY HX-BREAST MALIG,0,0,0,0,0,0,0,0,1
V1640,FM HX GENITAL MALIG NOS,FM HX GENITAL MALIG NOS,0,0,0,0,0,0,0,0,1
V1641,FM HX OVARY MALIGNANCY,FM HX OVARY MALIGNANCY,0,0,0,0,0,0,0,0,1
V1642,FM HX PROSTATE MALIG,FM HX PROSTATE MALIG,0,0,0,0,0,0,0,0,1
V1643,FM HX TESTIS MALIG,FM HX TESTIS MALIG,0,0,0,0,0,0,0,0,1
V1649,FM HX GENITAL MALIG NEC,FM HX GENITAL MALIG NEC,0,0,0,0,0,0,0,0,1
V1651,FAMILY HX-KIDNEY MALIG,FAMILY HX-KIDNEY MALIG,0,0,0,0,0,0,0,0,1
V1659,FAM HX-URINRY MALIG NEC,FAM HX-URINRY MALIG NEC,0,0,0,0,0,0,0,0,1
V166,FAMILY HX-LEUKEMIA,FAMILY HX-LEUKEMIA,0,0,0,0,0,0,0,0,1
V167,FAM HX-LYMPH NEOPLAS NEC,FAM HX-LYMPH NEOPLAS NEC,0,0,0,0,0,0,0,0,1
V168,FAMILY HX-MALIGNANCY NEC,FAMILY HX-MALIGNANCY NEC,0,0,0,0,0,0,0,0,1
V169,FAMILY HX-MALIGNANCY NOS,FAMILY HX-MALIGNANCY NOS,0,0,0,0,0,0,0,0,1
V170,FAM HX-PSYCHIATRIC COND,FAM HX-PSYCHIATRIC COND,0,0,0,0,0,0,0,0,1
V171,FAMILY HX-STROKE,FAMILY HX-STROKE,0,0,0,0,0,0,0,0,1
V172,FAM HX-NEUROLOG DIS NEC,FAM HX-NEUROLOG DIS NEC,0,0,0,0,0,0,0,0,1
V173,FAM HX-ISCHEM HEART DIS,FAM HX-ISCHEM HEART DIS,0,0,0,0,0,0,0,0,1
V174,FAM HX-CARDIOVAS DIS NEC,FAM HX-CARDIOVAS DIS NEC,0,0,0,0,0,0,0,0,1
V175,FAMILY HX-ASTHMA,FAMILY HX-ASTHMA,0,0,0,0,0,0,0,0,1
V176,FAM HX-CHR RESP COND NEC,FAM HX-CHR RESP COND NEC,0,0,0,0,0,0,0,0,1
V177,FAMILY HX-ARTHRITIS,FAMILY HX-ARTHRITIS,0,0,0,0,0,0,0,0,1
V1781,FAMILY HX OSTEOPOROSIS,FAMILY HX OSTEOPOROSIS,0,0,0,0,0,0,0,0,1
V1789,FAM HX MUSCULOSK DIS NEC,FAM HX MUSCULOSK DIS NEC,0,0,0,0,0,0,0,0,1
V180,FAM HX-DIABETES MELLITUS,FAM HX-DIABETES MELLITUS,0,0,0,0,0,0,0,0,1
V181,FM HX-ENDO/METAB DIS NEC,FM HX-ENDO/METAB DIS NEC,0,0,0,0,0,0,0,0,1
V182,FAMILY HX-ANEMIA,FAMILY HX-ANEMIA,0,0,0,0,0,0,0,0,1
V183,FAM HX-BLOOD DISORD NEC,FAM HX-BLOOD DISORD NEC,0,0,0,0,0,0,0,0,1
V184,FAM HX-MENTAL RETARDAT,FAM HX-MENTAL RETARDAT,0,0,0,0,0,0,0,0,1
V185,FAMILY HX-GI DISORDERS,FAMILY HX-GI DISORDERS,0,0,0,0,0,0,0,0,1
V1861,FAM HX-POLYCYSTIC KIDNEY,FAM HX-POLYCYSTIC KIDNEY,0,0,0,0,0,0,0,0,1
V1869,FAM HX-KIDNEY DIS NEC,FAM HX-KIDNEY DIS NEC,0,0,0,0,0,0,0,0,1
V187,FAMILY HX-GU DISEASE NEC,FAMILY HX-GU DISEASE NEC,0,0,0,0,0,0,0,0,1
V188,FM HX-INFECT/PARASIT DIS,FM HX-INFECT/PARASIT DIS,0,0,0,0,0,0,0,0,1
V189,FAM HX GENET DIS CARRIER,FAM HX GENET DIS CARRIER,0,0,0,0,0,0,0,0,1
V190,FAMILY HX-BLINDNESS,FAMILY HX-BLINDNESS,0,0,0,0,0,0,0,0,1
V191,FAMILY HX-EYE DISORD NEC,FAMILY HX-EYE DISORD NEC,0,0,0,0,0,0,0,0,1
V192,FAMILY HX-DEAFNESS,FAMILY HX-DEAFNESS,0,0,0,0,0,0,0,0,1
V193,FAMILY HX-EAR DISORD NEC,FAMILY HX-EAR DISORD NEC,0,0,0,0,0,0,0,0,1
V194,FAMILY HX-SKIN CONDITION,FAMILY HX-SKIN CONDITION,0,0,0,0,0,0,0,0,1
V195,FAM HX-CONGEN ANOMALIES,FAM HX-CONGEN ANOMALIES,0,0,0,0,0,0,0,0,1
V196,FAMILY HX-ALLERGIC DIS,FAMILY HX-ALLERGIC DIS,0,0,0,0,0,0,0,0,1
V197,CONSANGUINITY,CONSANGUINITY,0,0,0,0,0,0,0,0,1
V198,FAMILY HX-CONDITION NEC,FAMILY HX-CONDITION NEC,0,0,0,0,0,0,0,0,1
V200,FOUNDLING HEALTH CARE,FOUNDLING HEALTH CARE,0,0,0,0,0,0,0,0,1
V201,CARE OF HEALTHY CHLD NEC,CARE OF HEALTHY CHLD NEC,0,0,0,0,0,0,0,0,1
V202,ROUTIN CHILD HEALTH EXAM,ROUTIN CHILD HEALTH EXAM,0,0,0,0,0,0,0,0,1
V210,RAPID CHILDHOOD GROWTH,RAPID CHILDHOOD GROWTH,0,0,0,0,0,0,0,0,1
V211,PUBERTY,PUBERTY,0,0,0,0,0,0,0,0,1
V212,ADOLESCENCE GROWTH NEC,ADOLESCENCE GROWTH NEC,0,0,0,0,0,0,0,0,1
V2130,LOW BIRTHWT STATUS NOS,LOW BIRTHWT STATUS NOS,0,0,0,0,0,0,0,0,1
V2131,LOW BIRTHWT STATUS <500G,LOW BIRTHWT STATUS <500G,0,0,0,0,0,0,0,0,1
V2132,LOW BIRTHWT 500-999G,LOW BIRTHWT 500-999G,0,0,0,0,0,0,0,0,1
V2133,LOW BIRTHWT 1000-1499G,LOW BIRTHWT 1000-1499G,0,0,0,0,0,0,0,0,1
V2134,LOW BIRTHWT 1500-1999G,LOW BIRTHWT 1500-1999G,0,0,0,0,0,0,0,0,1
V2135,LOW BIRTHWT 2000-2500G,LOW BIRTHWT 2000-2500G,0,0,0,0,0,0,0,0,1
V218,CONSTIT STATE IN DEV NEC,CONSTIT STATE IN DEV NEC,0,0,0,0,0,0,0,0,1
V219,CONSTIT STATE IN DEV NOS,CONSTIT STATE IN DEV NOS,0,0,0,0,0,0,0,0,1
V220,SUPERVIS NORMAL 1ST PREG,SUPERVIS NORMAL 1ST PREG,0,0,0,0,0,0,0,0,1
V221,SUPERVIS OTH NORMAL PREG,SUPERVIS OTH NORMAL PREG,0,0,0,0,0,0,0,0,1
V222,"PREG STATE, INCIDENTAL","PREG STATE, INCIDENTAL",0,0,0,0,0,0,0,0,1
V230,PREG W HX OF INFERTILITY,PREG W HX OF INFERTILITY,0,0,0,0,0,0,0,0,1
V231,PREG W HX-TROPHOBLAS DIS,PREG W HX-TROPHOBLAS DIS,0,0,0,0,0,0,0,0,1
V232,PREG W HX OF ABORTION,PREG W HX OF ABORTION,0,0,0,0,0,0,0,0,1
V233,GRAND MULTIPARITY,GRAND MULTIPARITY,0,0,0,0,0,0,0,0,1
V2341,PREG W HX PRE-TERM LABOR,PREG W HX PRE-TERM LABOR,0,0,0,0,0,0,0,0,1
V2349,PREG W POOR OBS HX NEC,PREG W POOR OBS HX NEC,0,0,0,0,0,0,0,0,1
V235,PREG W POOR REPRODUCT HX,PREG W POOR REPRODUCT HX,0,0,0,0,0,0,0,0,1
V237,INSUFFICNT PRENATAL CARE,INSUFFICNT PRENATAL CARE,0,0,0,0,0,0,0,0,1
V2381,SUPRV ELDERLY PRIMIGRAV,SUPRV ELDERLY PRIMIGRAV,0,0,0,0,0,0,0,0,1
V2382,SUPRV ELDERLY MULTIGRAV,SUPRV ELDERLY MULTIGRAV,0,0,0,0,0,0,0,0,1
V2383,SUPRV YOUNG PRIMIGRAVIDA,SUPRV YOUNG PRIMIGRAVIDA,0,0,0,0,0,0,0,0,1
V2384,SUPRV YOUNG MULTIGRAVIDA,SUPRV YOUNG MULTIGRAVIDA,0,0,0,0,0,0,0,0,1
V2389,SUPRV HIGH-RISK PREG NEC,SUPRV HIGH-RISK PREG NEC,0,0,0,0,0,0,0,0,1
V239,SUPRV HIGH-RISK PREG NOS,SUPRV HIGH-RISK PREG NOS,0,0,0,0,0,0,0,0,1
V240,POSTPART CARE AFTER DEL,POSTPART CARE AFTER DEL,0,0,0,0,0,0,0,0,1
V241,POSTPART CARE-LACTATION,POSTPART CARE-LACTATION,0,0,0,0,0,0,0,0,1
V242,ROUT POSTPART FOLLOW-UP,ROUT POSTPART FOLLOW-UP,0,0,0,0,0,0,0,0,1
V2501,PRESCRIP-ORAL CONTRACEPT,PRESCRIP-ORAL CONTRACEPT,0,0,0,0,0,0,0,0,1
V2502,INITIATE CONTRACEPT NEC,INITIATE CONTRACEPT NEC,0,0,0,0,0,0,0,0,1
V2503,CONTRACEPT MGMT-EMERGNCY,CONTRACEPT MGMT-EMERGNCY,0,0,0,0,0,0,0,0,1
V2509,CONTRACEPTIVE MANGMT NEC,CONTRACEPTIVE MANGMT NEC,0,0,0,0,0,0,0,0,1
V251,INSERTION OF IUD,INSERTION OF IUD,0,0,0,0,0,0,0,0,1
V252,STERILIZATION,STERILIZATION,0,0,0,0,0,0,0,0,1
V253,MENSTRUAL EXTRACTION,MENSTRUAL EXTRACTION,0,0,0,0,0,0,0,0,1
V2540,CONTRACEPT SURVEILL NOS,CONTRACEPT SURVEILL NOS,0,0,0,0,0,0,0,0,1
V2541,CONTRACEPT PILL SURVEILL,CONTRACEPT PILL SURVEILL,0,0,0,0,0,0,0,0,1
V2542,IUD SURVEILLANCE,IUD SURVEILLANCE,0,0,0,0,0,0,0,0,1
V2543,SRVL MPLNT SBDRM CNTRCEP,SRVL MPLNT SBDRM CNTRCEP,0,0,0,0,0,0,0,0,1
V2549,CONTRACEPT SURVEILL NEC,CONTRACEPT SURVEILL NEC,0,0,0,0,0,0,0,0,1
