dx,dxname,dxshort,edcnnpa,edcnpa,epct,noner,alcohol,drug,injury,psych,unc
E8368,Machinery accident in water transport injuring other specified person,Machinery acc-pers NEC,0,0,0,0,0,0,1,0,0
E8369,Machinery accident in water transport injuring unspecified person,Machinery acc-pers NOS,0,0,0,0,0,0,1,0,0
E8370,"Explosion, fire, or burning in watercraft injuring occupant of small boat, unpowered",Explosion-occ unpow boat,0,0,0,0,0,0,1,0,0
E8371,"Explosion, fire, or burning in watercraft injuring occupant of small boat, powered",Explosion-occ power boat,0,0,0,0,0,0,1,0,0
E8372,"Explosion, fire, or burning in watercraft injuring occupant of other watercraft -- crew",Watercraft explos-crew,0,0,0,0,0,0,1,0,0
E8373,"Explosion, fire, or burning in watercraft injuring occupant of other watercraft -- other than crew",Watercraft explos-pasngr,0,0,0,0,0,0,1,0,0
E8374,"Explosion, fire, or burning in watercraft injuring water skier",Watercraft explos-skier,0,0,0,0,0,0,1,0,0
E8375,"Explosion, fire, or burning in watercraft injuring swimmer",Watercraft explos-swim,0,0,0,0,0,0,1,0,0
E8376,"Explosion, fire, or burning in watercraft injuring dockers, stevedores",Watercraft explos-docker,0,0,0,0,0,0,1,0,0
E8377,"Explosion, fire, or burning in watercraft, occupant of military watercraft, any type",W/crft explosn-military,0,0,0,0,0,0,1,0,0
E8378,"Explosion, fire, or burning in watercraft injuring other specified person",Watercraft expl-pers NEC,0,0,0,0,0,0,1,0,0
E8379,"Explosion, fire, or burning in watercraft injuring unspecified person",Watercraft expl-pers NOS,0,0,0,0,0,0,1,0,0
E8380,"Other and unspecified water transport accident injuring occupant of small boat, unpowered",Watercraft acc NEC-unpow,0,0,0,0,0,0,1,0,0
E8381,"Other and unspecified water transport accident injuring occupant of small boat, powered",Watercraft acc NEC-power,0,0,0,0,0,0,1,0,0
E8382,Other and unspecified water transport accident injuring occupant of other watercraft -- crew,Watercraft acc NEC-crew,0,0,0,0,0,0,1,0,0
E8383,Other and unspecified water transport accident injuring occupant of other watercraft -- other than crew,Watercrft acc NEC-pasngr,0,0,0,0,0,0,1,0,0
E8384,Other and unspecified water transport accident injuring water skier,Watercraft acc NEC-skier,0,0,0,0,0,0,1,0,0
E8385,Other and unspecified water transport accident injuring swimmer,Watrcrft acc NEC-swimmer,0,0,0,0,0,0,1,0,0
E8386,"Other and unspecified water transport accident injuring dockers, stevedores",Watercrft acc NEC-docker,0,0,0,0,0,0,1,0,0
E8387,"Other and unspecified water transport accident, occupant of military watercraft, any type",W/crft-military NEC/NOS,0,0,0,0,0,0,1,0,0
E8388,Other and unspecified water transport accident injuring other specified person,Wtrcrft acc NEC-pers NEC,0,0,0,0,0,0,1,0,0
E8389,Other and unspecified water transport accident injuring unspecified person,Wtrcrft acc NEC-pers NOS,0,0,0,0,0,0,1,0,0
E8400,Accident to powered aircraft at takeoff or landing injuring occupant of spacecraft,Tk off/land-spcrft,0,0,0,0,0,0,1,0,0
E8401,"Accident to powered aircraft at takeoff or landing injuring occupant of military aircraft, any",Tk off/land-milit craft,0,0,0,0,0,0,1,0,0
E8402,Accident to powered aircraft at takeoff or landing injuring crew of commercial aircraft (powered) in surface to surface transport,Tk off/land-crew aircrft,0,0,0,0,0,0,1,0,0
E8403,Accident to powered aircraft at takeoff or landing injuring other occupant of commercial aircraft (powered) in surface to surface transport,Tk off/land-psng aircrft,0,0,0,0,0,0,1,0,0
E8404,Accident to powered aircraft at takeoff or landing injuring occupant of commercial aircraft (powered) in surface to air transport,Tk off/land-comm crf NEC,0,0,0,0,0,0,1,0,0
E8405,Accident to powered aircraft at takeoff or landing injuring occupant of other powered aircraft,Tk off/land-aircraft NEC,0,0,0,0,0,0,1,0,0
E8406,"Accident to powered aircraft at takeoff or landing injuring occupant of unpowered aircraft, except parachutist",Tk off/land-unp aircrft,0,0,0,0,0,0,1,0,0
E8407,Accident to powered aircraft at takeoff or landing injuring parachutist (military) (other),Tk off/land-parachutist,0,0,0,0,0,0,1,0,0
E8408,"Accident to powered aircraft at takeoff or landing injuring ground crew, airline employee",Tk off/land-ground crew,0,0,0,0,0,0,1,0,0
E8409,Accident to powered aircraft at takeoff or landing injuring other person,Tk off/land-pers NEC,0,0,0,0,0,0,1,0,0
E8410,"Accident to powered aircraft, other and unspecified, injuring occupant of spacecraft",Pow aircraft acc-spcrft,0,0,0,0,0,0,1,0,0
E8411,"Accident to powered aircraft, other and unspecified, injuring occupant of military aircraft, any",Power aircraft acc-milit,0,0,0,0,0,0,1,0,0
E8412,"Accident to powered aircraft, other and unspecified, injuring crew of commercial aircraft (powered) in surface to surface transport",Power aircraft acc-crew,0,0,0,0,0,0,1,0,0
E8413,"Accident to powered aircraft, other and unspecified, injuring other occupant of commercial aircraft (powered) in surface to surface transport",Power aircraft acc-psngr,0,0,0,0,0,0,1,0,0
E8414,"Accident to powered aircraft, other and unspecified, injuring occupant of commercial aircraft (powered) in surface to air transport",Aircraf acc-occ comm NEC,0,0,0,0,0,0,1,0,0
E8415,"Accident to powered aircraft, other and unspecified, injuring occupant of other powered aircraft",Oth powered aircraft acc,0,0,0,0,0,0,1,0,0
E8416,"Accident to powered aircraft, other and unspecified, injuring occupant of unpowered aircraft, except parachutist",Pow airc acc-unp aircr,0,0,0,0,0,0,1,0,0
E8417,"Accident to powered aircraft, other and unspecified, injuring parachutist (military) (other)",Aircraft acc-parachutist,0,0,0,0,0,0,1,0,0
E8418,"Accident to powered aircraft, other and unspecified, injuring ground crew, airline employee",Aircraft acc-ground crew,0,0,0,0,0,0,1,0,0
E8419,"Accident to powered aircraft, other and unspecified, injuring other person",Aircrft acc NOS-pers NEC,0,0,0,0,0,0,1,0,0
E8426,"Accident to unpowered aircraft injuring occupant of unpowered aircraft, except parachutist",Unpower aircraft acc-occ,0,0,0,0,0,0,1,0,0
E8427,Accident to unpowered aircraft injuring parachutist (military) (other),Unpow aircrf acc-chutist,0,0,0,0,0,0,1,0,0
E8428,"Accident to unpowered aircraft injuring ground crew, airline employee",Unpow aircrf acc-gr crew,0,0,0,0,0,0,1,0,0
E8429,Accident to unpowered aircraft injuring other person,Unpow aircrf acc-per NEC,0,0,0,0,0,0,1,0,0
E8430,"Fall in, on, or from aircraft injuring occupant of spacecraft",Fall-occ spacecraft,0,0,0,0,0,0,1,0,0
E8431,"Fall in, on, or from aircraft injuring occupant of military aircraft, any",Fall-milit aircraft occp,0,0,0,0,0,0,1,0,0
E8432,"Fall in, on, or from aircraft injuring crew of commercial aircraft (powered) in surface to surface transport",Fall-crew comm aircraft,0,0,0,0,0,0,1,0,0
E8433,"Fall in, on, or from aircraft injuring other occupant of commercial aircraft (powered) in surface to surface transport",Fall-psng comm aircraft,0,0,0,0,0,0,1,0,0
E8434,"Fall in, on, or from aircraft injuring occupant of commercial aircraft (powered) in surface to air transport",Fall-occ comm aircrf NEC,0,0,0,0,0,0,1,0,0
E8435,"Fall in, on, or from aircraft injuring occupant of other powered aircraft",Fall-occup oth aircraft,0,0,0,0,0,0,1,0,0
E8436,"Fall in, on, or from aircraft injuring occupant of unpowered aircraft, except parachutist",Fall-occ unpower aircraf,0,0,0,0,0,0,1,0,0
E8437,"Fall in, on, or from aircraft injuring parachutist (military) (other)",Fall-parachutist,0,0,0,0,0,0,1,0,0
E8438,"Fall in, on, or from aircraft injuring ground crew, airline employee",Aircrft fall-ground crew,0,0,0,0,0,0,1,0,0
E8439,"Fall in, on, or from aircraft injuring other person",Aircraft fall-person NEC,0,0,0,0,0,0,1,0,0
E8440,Other specified air transport accidents injuring occupant of spacecraft,Aircrft acc NEC-spcrft,0,0,0,0,0,0,1,0,0
E8441,"Other specified air transport accidents injuring occupant of military aircraft, any",Aircrft acc NEC-military,0,0,0,0,0,0,1,0,0
E8442,Other specified air transport accidents injuring crew of commercial aircraft (powered) in surface to surface transport,Aircrft acc NEC-crew,0,0,0,0,0,0,1,0,0
E8443,Other specified air transport accidents injuring other occupant of commercial aircraft (powered) in surface to surface transport,Aircrft acc NEC-pasngr,0,0,0,0,0,0,1,0,0
E8444,Other specified air transport accidents injuring occupant of commercial aircraft (powered) in surface to air transport,Aircrft acc NEC-comm NEC,0,0,0,0,0,0,1,0,0
E8445,Other specified air transport accidents injuring occupant of other powered aircraft,Aircrft acc NEC-occp NEC,0,0,0,0,0,0,1,0,0
E8446,"Other specified air transport accidents injuring occupant of unpowered aircraft, except parachutist",Aircr acc NEC-unp aircr,0,0,0,0,0,0,1,0,0
E8447,Other specified air transport accidents injuring parachutist (military) (other),Aircrft acc-parachutist,0,0,0,0,0,0,1,0,0
E8448,"Other specified air transport accidents injuring ground crew, airline employee",Aircrft acc NEC-grd crew,0,0,0,0,0,0,1,0,0
E8449,Other specified air transport accidents injuring other person,Aircrft acc NEC-pers NEC,0,0,0,0,0,0,1,0,0
E8450,Accident involving spacecraft injuring occupant of spacecraft,Spacecraft acc-occupant,0,0,0,0,0,0,1,0,0
E8458,"Accident involving spacecraft injuring ground crew, airline employee",Spacecraft acc-grnd crew,0,0,0,0,0,0,1,0,0
E8459,Accident involving spacecraft injuring other person,Spacecraft acc-pers NEC,0,0,0,0,0,0,1,0,0
E846,Accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment,Indus veh acc on premise,0,0,0,0,0,0,1,0,0
E847,Accidents involving cable cars not running on rails,Cabl car acc not on rail,0,0,0,0,0,0,1,0,0
E848,"Accidents involving other vehicles, not elsewhere classifiable",Oth vehicle acc NEC,0,0,0,0,0,0,1,0,0
E8490,Home accidents,Accident in home,0,0,0,0,0,0,1,0,0
E8491,Farm accidents,Accident on farm,0,0,0,0,0,0,1,0,0
E8492,Mine and quarry accidents,Accident in mine/quarry,0,0,0,0,0,0,1,0,0
E8493,Accidents occurring in industrial places and premises,Acc on industr premises,0,0,0,0,0,0,1,0,0
E8494,Accidents occurring in place for recreation and sport,Accid in recreation area,0,0,0,0,0,0,1,0,0
E8495,Street and highway accidents,Accid on street/highway,0,0,0,0,0,0,1,0,0
E8496,Accidents occurring in public building,Accident in public bldg,0,0,0,0,0,0,1,0,0
E8497,Accidents occurring in residential institution,Accid in resident instit,0,0,0,0,0,0,1,0,0
E8498,Accidents occurring in other specified places,Accident in place NEC,0,0,0,0,0,0,1,0,0
E8499,Accidents occurring in unspecified place,Accident in place NOS,0,0,0,0,0,0,1,0,0
E8500,Accidental poisoning by heroin,Acc poison-heroin,0,0,0,0,0,0,1,0,0
E8501,Accidental poisoning by methadone,Acc poison-methadone,0,0,0,0,0,0,1,0,0
E8502,Accidental poisoning by other opiates and related narcotics,Acc poison-opiates NEC,0,0,0,0,0,0,1,0,0
E8503,Accidental poisoning by salicylates,Acc poison-salicylates,0,0,0,0,0,0,1,0,0
E8504,"Accidental poisoning by aromatic analgesics, not elsewhere classified",Acc poison-arom analgesc,0,0,0,0,0,0,1,0,0
E8505,Accidental poisoning by pyrazole derivatives,Acc poison-pyrazole derv,0,0,0,0,0,0,1,0,0
E8506,Accidental poisoning by antirheumatics (antiphlogistics),Acc poison-antirheumatic,0,0,0,0,0,0,1,0,0
E8507,Accidental poisoning by other non-narcotic analgesics,Acc poison-nonnarc analg,0,0,0,0,0,0,1,0,0
E8508,Accidental poisoning by other specified analgesics and antipyretics,Acc poison-analgesic NEC,0,0,0,0,0,0,1,0,0
E8509,Accidental poisoning by unspecified analgesic or antipyretic,Acc poison-analgesic NOS,0,0,0,0,0,0,1,0,0
E851,Accidental poisoning by barbiturates,Acc poison-barbiturates,0,0,0,0,0,0,1,0,0
E8520,Accidental poisoning by chloral hydrate group,Acc poisn-chlorl hydrate,0,0,0,0,0,0,1,0,0
E8521,Accidental poisoning by paraldehyde,Acc poison-paraldehyde,0,0,0,0,0,0,1,0,0
E8522,Accidental poisoning by bromine compounds,Acc poison-bromine cmpnd,0,0,0,0,0,0,1,0,0
E8523,Accidental poisoning by methaqualone compounds,Acc poison-methaqualone,0,0,0,0,0,0,1,0,0
E8524,Accidental poisoning by glutethimide group,Acc poison-glutethimide,0,0,0,0,0,0,1,0,0
E8525,"Accidental poisoning by mixed sedatives, not elsewhere classified",Acc poison-mix sedtv NEC,0,0,0,0,0,0,1,0,0
E8528,Accidental poisoning by other specified sedatives and hypnotics,Acc poison-sedatives NEC,0,0,0,0,0,0,1,0,0
E8529,Accidental poisoning by unspecified sedative or hypnotic,Acc poison-sedatives NOS,0,0,0,0,0,0,1,0,0
E8530,Accidental poisoning by phenothiazine-based tranquilizers,Acc pois-phenthiaz tranq,0,0,0,0,0,0,1,0,0
E8531,Accidental poisoning by butyrophenone-based tranquilizers,Acc pois-butyrphen tranq,0,0,0,0,0,0,1,0,0
E8532,Accidental poisoning by benzodiazepine-based tranquilizers,Acc poisn-benzdiaz tranq,0,0,0,0,0,0,1,0,0
E8538,Accidental poisoning by other specified tranquilizers,Acc poisn-tranquilzr NEC,0,0,0,0,0,0,1,0,0
E8539,Accidental poisoning by unspecified tranquilizer,Acc poisn-tranquilzr NOS,0,0,0,0,0,0,1,0,0
E8540,Accidental poisoning by antidepressants,Acc poison-antidepressnt,0,0,0,0,0,0,1,0,0
E8541,Accidental poisoning by psychodysleptics [hallucinogens],Acc poison-hallucinogens,0,0,0,0,0,0,1,0,0
E8542,Accidental poisoning by psychostimulants,Acc poisn-psychstimulant,0,0,0,0,0,0,1,0,0
E8543,Accidental poisoning by central nervous system stimulants,Acc poison-cns stimulant,0,0,0,0,0,0,1,0,0
E8548,Accidental poisoning by other psychotropic agents,Acc poisn psychotrop NEC,0,0,0,0,0,0,1,0,0
E8550,Accidental poisoning by anticonvulsant and anti-parkinsonism drugs,Acc poisn-anticonvulsant,0,0,0,0,0,0,1,0,0
E8551,Accidental poisoning by other central nervous system depressants,Acc poisn-cns depres NEC,0,0,0,0,0,0,1,0,0
E8552,Accidental poisoning by local anesthetics,Acc poisn-local anesthet,0,0,0,0,0,0,1,0,0
E8553,Accidental poisoning by parasympathomimetics [cholinergics],Acc poison-cholinergics,0,0,0,0,0,0,1,0,0
E8554,Accidental poisoning by parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics,Acc poisn-anticholinerg,0,0,0,0,0,0,1,0,0
E8555,Accidental poisoning by sympathomimetics [adrenergics],Acc poison-adrenergics,0,0,0,0,0,0,1,0,0
E8556,Accidental poisoning by sympatholytics [antiadrenergics],Acc poisn-sympatholytics,0,0,0,0,0,0,1,0,0
E8558,Accidental poisoning by other specified drugs acting on central and autonomic nervous systems,Acc poison-cns drug NEC,0,0,0,0,0,0,1,0,0
E8559,Accidental poisoning by unspecified drug acting on central and autonomic nervous systems,Acc poison-cns drug NOS,0,0,0,0,0,0,1,0,0
E856,Accidental poisoning by antibiotics,Acc poison-antibiotics,0,0,0,0,0,0,1,0,0
E857,Accidental poisoning by other anti-infectives,Acc pois-oth anti-infect,0,0,0,0,0,0,1,0,0
E8580,Accidental poisoning by hormones and synthetic substitutes,Acc poison-hormones,0,0,0,0,0,0,1,0,0
E8581,Accidental poisoning by primarily systemic agents,Acc poisn-systemic agent,0,0,0,0,0,0,1,0,0
E8582,Accidental poisoning by agents primarily affecting blood constituents,Acc poison-blood agent,0,0,0,0,0,0,1,0,0
E8583,Accidental poisoning by agents primarily affecting cardiovascular system,Acc poisn-cardiovasc agt,0,0,0,0,0,0,1,0,0
E8584,Accidental poisoning by agents primarily affecting gastrointestinal system,Acc poison-gi agent,0,0,0,0,0,0,1,0,0
E8585,"Accidental poisoning by water, mineral, and uric acid metabolism drugs",Acc poisn-metabol agnt,0,0,0,0,0,0,1,0,0
E8586,Accidental poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system,Acc poisn-muscl/resp agt,0,0,0,0,0,0,1,0,0
E8587,"Accidental poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs",Acc poisn-skin/eent agnt,0,0,0,0,0,0,1,0,0
E8588,Accidental poisoning by other specified drugs,Acc poisoning-drug NEC,0,0,0,0,0,0,1,0,0
E8589,Accidental poisoning by unspecified drug,Acc poisoning-drug NOS,0,0,0,0,0,0,1,0,0
E8600,Accidental poisoning by alcoholic beverages,Acc poisn-alcohol bevrag,0,0,0,0,0,0,1,0,0
E8601,Accidental poisoning by other and unspecified ethyl alcohol and its products,Acc poison-ethyl alcohol,0,0,0,0,0,0,1,0,0
E8602,Accidental poisoning by methyl alcohol,Acc poisn-methyl alcohol,0,0,0,0,0,0,1,0,0
E8603,Accidental poisoning by isopropyl alcohol,Acc poisn-isopropyl alc,0,0,0,0,0,0,1,0,0
E8604,Accidental poisoning by fusel oil,Acc poison-fusel oil,0,0,0,0,0,0,1,0,0
E8608,Accidental poisoning by other specified alcohols,Acc poison-alcohol NEC,0,0,0,0,0,0,1,0,0
E8609,Accidental poisoning by unspecified alcohol,Acc poison-alcohol NOS,0,0,0,0,0,0,1,0,0
E8610,Accidental poisoning by synthetic detergents and shampoos,Acc pois-synth detergent,0,0,0,0,0,0,1,0,0
E8611,Accidental poisoning by soap products,Acc poison-soap products,0,0,0,0,0,0,1,0,0
E8612,Accidental poisoning by polishes,Acc poison-polishes,0,0,0,0,0,0,1,0,0
E8613,Accidental poisoning by other cleansing and polishing agents,Acc poison-cleanser NEC,0,0,0,0,0,0,1,0,0
E8614,Accidental poisoning by disinfectants,Acc poison-disinfectants,0,0,0,0,0,0,1,0,0
E8615,Accidental poisoning by lead paints,Acc poison-lead paints,0,0,0,0,0,0,1,0,0
E8616,Accidental poisoning by other paints and varnishes,Acc poison-paints NEC,0,0,0,0,0,0,1,0,0
E8619,"Accidental poisoning by unspecified cleansing and polishing agents, disinfectants, paints, and varnishes",Acc poison-cleanser NOS,0,0,0,0,0,0,1,0,0
E8620,Accidental poisoning by petroleum solvents,Acc poisn-petrol solvent,0,0,0,0,0,0,1,0,0
E8621,Accidental poisoning by petroleum fuels and cleaners,Acc poisn-petroleum fuel,0,0,0,0,0,0,1,0,0
E8622,Accidental poisoning by lubricating oils,Acc pois-lubricating oil,0,0,0,0,0,0,1,0,0
E8623,Accidental poisoning by petroleum solids,Acc pois-petroleum solid,0,0,0,0,0,0,1,0,0
E8624,"Accidental poisoning by other specified solvents, not elsewhere classified",Acc poisn-solvents NEC,0,0,0,0,0,0,1,0,0
E8629,"Accidental poisoning by unspecified solvent, not elsewhere classified",Acc poisn-solvent NOS,0,0,0,0,0,0,1,0,0
E8630,Accidental poisoning by insecticides of organochlorine compounds,Acc pois-chlorine pestic,0,0,0,0,0,0,1,0,0
E8631,Accidental poisoning by insecticides of organophosphorus compounds,Acc pois-phosph pesticid,0,0,0,0,0,0,1,0,0
E8632,Accidental poisoning by carbamates,Acc poison-carbamates,0,0,0,0,0,0,1,0,0
E8633,Accidental poisoning by mixtures of insecticides,Acc poisn-mixed pesticid,0,0,0,0,0,0,1,0,0
E8634,Accidental poisoning by other and unspecified insecticides,Acc poison-pesticide NEC,0,0,0,0,0,0,1,0,0
E8635,Accidental poisoning by herbicides,Acc poison-herbicides,0,0,0,0,0,0,1,0,0
E8636,Accidental poisoning by fungicides,Acc poison-fungicides,0,0,0,0,0,0,1,0,0
E8637,Accidental poisoning by rodenticides,Acc poison-rodenticides,0,0,0,0,0,0,1,0,0
E8638,Accidental poisoning by fumigants,Acc poison-fumigants,0,0,0,0,0,0,1,0,0
E8639,Accidental poisoning by other and unspecified agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers,Acc pois-agrcult NEC/NOS,0,0,0,0,0,0,1,0,0
E8640,Accidental poisoning by corrosive aromatics not elsewhere classified,Acc pois-corrosiv aromat,0,0,0,0,0,0,1,0,0
E8641,Accidental poisoning by acids not elsewhere classified,Acc poison-acids,0,0,0,0,0,0,1,0,0
E8642,Accidental poisoning by caustic alkalis not elsewhere classified,Acc poisn-caustic alkali,0,0,0,0,0,0,1,0,0
E8643,Accidental poisoning by other specified corrosives and caustics not elsewhere classified,Acc poison-caustic NEC,0,0,0,0,0,0,1,0,0
E8644,Accidental poisoning by unspecified corrosives and caustics not elsewhere classified,Acc poison-caustic NOS,0,0,0,0,0,0,1,0,0
E8650,Accidental poisoning by meat,Acc poison-meat,0,0,0,0,0,0,1,0,0
E8651,Accidental poisoning by shellfish,Acc poison-shellfish,0,0,0,0,0,0,1,0,0
E8652,Accidental poisoning from other fish,Acc poison-fish NEC,0,0,0,0,0,0,1,0,0
E8653,Accidental poisoning from berries and seeds,Acc poison-berries/seeds,0,0,0,0,0,0,1,0,0
E8654,Accidental poisoning from other specified plants,Acc poison-plants NEC,0,0,0,0,0,0,1,0,0
E8655,Accidental poisoning from mushrooms and other fungi,Acc poison-mushrooms,0,0,0,0,0,0,1,0,0
E8658,Accidental poisoning from other specified foods,Acc poison-food NEC,0,0,0,0,0,0,1,0,0
E8659,Accidental poisoning from unspecified foodstuff or poisonous plant,Acc poisn-food/plant NOS,0,0,0,0,0,0,1,0,0
E8660,Accidental poisoning by lead and its compounds and fumes,Acc poisoning-lead,0,0,0,0,0,0,1,0,0
E8661,Accidental poisoning by mercury and its compounds and fumes,Acc poisoning-mercury,0,0,0,0,0,0,1,0,0
E8662,Accidental poisoning by antimony and its compounds and fumes,Acc poisoning-antimony,0,0,0,0,0,0,1,0,0
E8663,Accidental poisoning by arsenic and its compounds and fumes,Acc poisoning-arsenic,0,0,0,0,0,0,1,0,0
E8664,Accidental poisoning by other metals and their compounds and fumes,Acc poison-metals NEC,0,0,0,0,0,0,1,0,0
E8665,Accidental poisoning by plant foods and fertilizers,Acc poison-plant food,0,0,0,0,0,0,1,0,0
E8666,Accidental poisoning by glues and adhesives,Acc poison-glues,0,0,0,0,0,0,1,0,0
E8667,Accidental poisoning by cosmetics,Acc poison-cosmetics,0,0,0,0,0,0,1,0,0
E8668,Accidental poisoning by other specified solid or liquid substances,Acc pois-solid/liq NEC,0,0,0,0,0,0,1,0,0
E8669,Accidental poisoning by unspecified solid or liquid substance,Acc pois-solid/liq NOS,0,0,0,0,0,0,1,0,0
E867,Accidental poisoning by gas distributed by pipeline,Acc poison-piped gas,0,0,0,0,0,0,1,0,0
E8680,Accidental poisoning by liquefied petroleum gas distributed in mobile containers,Acc pois-liq petrol gas,0,0,0,0,0,0,1,0,0
E8681,Accidental poisoning by other and unspecified utility gas,Acc pois-utl gas NEC/NOS,0,0,0,0,0,0,1,0,0
E8682,Accidental poisoning by motor vehicle exhaust gas,Acc poison-exhaust gas,0,0,0,0,0,0,1,0,0
E8683,Accidental poisoning by carbon monoxide from incomplete combustion of other domestic fuels,Acc pois-co/domestc fuel,0,0,0,0,0,0,1,0,0
E8688,Accidental poisoning by carbon monoxide from other sources,Acc pois-carbn monox NEC,0,0,0,0,0,0,1,0,0
E8689,Accidental poisoning by unspecified carbon monoxide,Acc pois-carbn monox NOS,0,0,0,0,0,0,1,0,0
E8690,Accidental poisoning by nitrogen oxides,Acc poisn-nitrogen oxide,0,0,0,0,0,0,1,0,0
E8691,Accidental poisoning by sulfur dioxide,Acc poisn-sulfur dioxide,0,0,0,0,0,0,1,0,0
E8692,Accidental poisoning by freon,Acc poison-freon,0,0,0,0,0,0,1,0,0
E8693,Accidental poisoning by lacrimogenic gas [tear gas],Acc poison-tear gas,0,0,0,0,0,0,1,0,0
E8694,Second hand tobacco smoke,Scndhnd tbcco smoke,0,0,0,0,0,0,1,0,0
E8698,Accidental poisoning by other specified gases and vapors,Acc poison-gas/vapor NEC,0,0,0,0,0,0,1,0,0
E8699,Accidental poisoning by unspecified gases and vapors,Acc poison-gas/vapor NOS,0,0,0,0,0,0,1,0,0
E8700,"Accidental cut, puncture, perforation or hemorrhage during surgical operation",Acc cut/hem in surgery,0,0,0,0,0,0,1,0,0
E8701,"Accidental cut, puncture, perforation or hemorrhage during infusion or transfusion",Acc cut/hem in infusion,0,0,0,0,0,0,1,0,0
E8702,"Accidental cut, puncture, perforation or hemorrhage during kidney dialysis or other perfusion",Acc cut/hem-perfusn NEC,0,0,0,0,0,0,1,0,0
E8703,"Accidental cut, puncture, perforation or hemorrhage during injection or vaccination",Acc cut/hem in injection,0,0,0,0,0,0,1,0,0
E8704,"Accidental cut, puncture, perforation or hemorrhage during endoscopic examination",Acc cut/hem w scope exam,0,0,0,0,0,0,1,0,0
E8705,"Accidental cut, puncture, perforation or hemorrhage during aspiration of fluid or tissue, puncture, and catheterization",Acc cut/hem w catheteriz,0,0,0,0,0,0,1,0,0
E8706,"Accidental cut, puncture, perforation or hemorrhage during heart catheterization",Acc cut/hem w heart cath,0,0,0,0,0,0,1,0,0
E8707,"Accidental cut, puncture, perforation or hemorrhage during administration of enema",Acc cut/hem w enema,0,0,0,0,0,0,1,0,0
E8708,"Accidental cut, puncture, perforation or hemorrhage during other specified medical care",Acc cut in med care NEC,0,0,0,0,0,0,1,0,0
E8709,"Accidental cut, puncture, perforation or hemorrhage during unspecified medical care",Acc cut in med care NOS,0,0,0,0,0,0,1,0,0
E8710,Foreign object left in body during surgical operation,Post-surgical forgn body,0,0,0,0,0,0,1,0,0
E8711,Foreign object left in body during infusion or transfusion,Postinfusion foreign bdy,0,0,0,0,0,0,1,0,0
E8712,Foreign object left in body during kidney dialysis or other perfusion,Postperfusion forgn body,0,0,0,0,0,0,1,0,0
E8713,Foreign object left in body during injection or vaccination,Postinjection forgn body,0,0,0,0,0,0,1,0,0
E8714,Foreign object left in body during endoscopic examination,Postendoscopy forgn body,0,0,0,0,0,0,1,0,0
E8715,"Foreign object left in body during aspiration of fluid or tissue, puncture, and catheterization",Postcatheter forgn body,0,0,0,0,0,0,1,0,0
E8716,Foreign object left in body during heart catheterization,FB post heart catheter,0,0,0,0,0,0,1,0,0
E8717,Foreign object left in body during removal of catheter or packing,FB post-catheter removal,0,0,0,0,0,0,1,0,0
E8718,Foreign object left in body during other specified procedures,Post-op foreign body NEC,0,0,0,0,0,0,1,0,0
E8719,Foreign object left in body during unspecified procedure,Post-op foreign body NOS,0,0,0,0,0,0,1,0,0
E8720,Failure of sterile precautions during surgical operation,Failure sterile surgery,0,0,0,0,0,0,1,0,0
E8721,Failure of sterile precautions during infusion or transfusion,Failure sterile infusion,0,0,0,0,0,0,1,0,0
E8722,Failure of sterile precautions during kidney dialysis and other perfusion,Fail sterile perfusn NEC,0,0,0,0,0,0,1,0,0
E8723,Failure of sterile precautions during injection or vaccination,Fail sterile injection,0,0,0,0,0,0,1,0,0
E8724,Failure of sterile precautions during endoscopic examination,Fail sterile endoscopy,0,0,0,0,0,0,1,0,0
E8725,"Failure of sterile precautions during aspiration of fluid or tissue, puncture, and catheterization",Fail sterile catheter,0,0,0,0,0,0,1,0,0
E8726,Failure of sterile precautions during heart catheterization,Fail sterile heart cath,0,0,0,0,0,0,1,0,0
E8728,Failure of sterile precautions during other specified procedures,Fail sterile proced NEC,0,0,0,0,0,0,1,0,0
E8729,Failure of sterile precautions during unspecified procedure,Fail sterile proced NOS,0,0,0,0,0,0,1,0,0
E8730,Excessive amount of blood or other fluid during transfusion or infusion,Excess fluid in infusion,0,0,0,0,0,0,1,0,0
E8731,Incorrect dilution of fluid during infusion,Incor dilut infusn fluid,0,0,0,0,0,0,1,0,0
E8732,Overdose of radiation in therapy,Therap radiation overdos,0,0,0,0,0,0,1,0,0
E8733,Inadvertent exposure of patient to radiation during medical care,Inadv radiat exp-medical,0,0,0,0,0,0,1,0,0
E8734,Failure in dosage in electroshock or insulin-shock therapy,Dosag fail-shock therapy,0,0,0,0,0,0,1,0,0
E8735,Inappropriate [too hot or too cold] temperature in local application and packing,Wrng temp in applic/pack,0,0,0,0,0,0,1,0,0
E8736,Nonadministration of necessary drug or medicinal substance,Nonadmin necess medicine,0,0,0,0,0,0,1,0,0
E8738,Other specified failure in dosage,Failure in dosage NEC,0,0,0,0,0,0,1,0,0
E8739,Unspecified failure in dosage,Failure in dosage NOS,0,0,0,0,0,0,1,0,0
